主城市,迁出城市,迁出省份,比例,日期
眉山,文昌市,海南省,0.01,2020/1/14
眉山,海口市,海南省,0.01,2020/1/14
眉山,焦作市,河南省,0.01,2020/1/14
眉山,沈阳市,辽宁省,0.01,2020/1/14
眉山,温州市,浙江省,0.01,2020/1/14
眉山,成都市,四川省,56.92,2020/1/15
眉山,乐山市,四川省,13.91,2020/1/15
眉山,内江市,四川省,3.78,2020/1/15
眉山,重庆市,重庆市,2.59,2020/1/15
眉山,雅安市,四川省,2.19,2020/1/15
眉山,资阳市,四川省,1.82,2020/1/15
眉山,凉山彝族自治州,四川省,1.56,2020/1/15
眉山,德阳市,四川省,1.41,2020/1/15
眉山,绵阳市,四川省,1.41,2020/1/15
眉山,宜宾市,四川省,1.22,2020/1/15
眉山,自贡市,四川省,1.2,2020/1/15
眉山,南充市,四川省,1.18,2020/1/15
眉山,遂宁市,四川省,1.01,2020/1/15
眉山,泸州市,四川省,0.8,2020/1/15
眉山,达州市,四川省,0.61,2020/1/15
眉山,巴中市,四川省,0.51,2020/1/15
眉山,广元市,四川省,0.44,2020/1/15
眉山,广安市,四川省,0.42,2020/1/15
眉山,昭通市,云南省,0.32,2020/1/15
眉山,阿坝藏族羌族自治州,四川省,0.31,2020/1/15
眉山,甘孜藏族自治州,四川省,0.29,2020/1/15
眉山,西安市,陕西省,0.28,2020/1/15
眉山,攀枝花市,四川省,0.2,2020/1/15
眉山,北京市,北京市,0.19,2020/1/15
眉山,昆明市,云南省,0.18,2020/1/15
眉山,毕节市,贵州省,0.16,2020/1/15
眉山,遵义市,贵州省,0.16,2020/1/15
眉山,贵阳市,贵州省,0.16,2020/1/15
眉山,深圳市,广东省,0.14,2020/1/15
眉山,上海市,上海市,0.1,2020/1/15
眉山,广州市,广东省,0.09,2020/1/15
眉山,安康市,陕西省,0.07,2020/1/15
眉山,汉中市,陕西省,0.06,2020/1/15
眉山,无锡市,江苏省,0.06,2020/1/15
眉山,长沙市,湖南省,0.06,2020/1/15
眉山,恩施土家族苗族自治州,湖北省,0.05,2020/1/15
眉山,兰州市,甘肃省,0.05,2020/1/15
眉山,三亚市,海南省,0.05,2020/1/15
眉山,郑州市,河南省,0.05,2020/1/15
眉山,红河哈尼族彝族自治州,云南省,0.05,2020/1/15
眉山,武汉市,湖北省,0.05,2020/1/15
眉山,桂林市,广西壮族自治区,0.05,2020/1/15
眉山,南阳市,河南省,0.05,2020/1/15
眉山,九江市,江西省,0.05,2020/1/15
眉山,衡阳市,湖南省,0.05,2020/1/15
眉山,大理白族自治州,云南省,0.05,2020/1/15
眉山,南昌市,江西省,0.05,2020/1/15
眉山,南通市,江苏省,0.05,2020/1/15
眉山,楚雄彝族自治州,云南省,0.05,2020/1/15
眉山,黔南布依族苗族自治州,贵州省,0.04,2020/1/15
眉山,运城市,山西省,0.04,2020/1/15
眉山,周口市,河南省,0.04,2020/1/15
眉山,天津市,天津市,0.04,2020/1/15
眉山,曲靖市,云南省,0.04,2020/1/15
眉山,杭州市,浙江省,0.04,2020/1/15
眉山,新乡市,河南省,0.04,2020/1/15
眉山,荆州市,湖北省,0.04,2020/1/15
眉山,商丘市,河南省,0.04,2020/1/15
眉山,咸阳市,陕西省,0.04,2020/1/15
眉山,台州市,浙江省,0.04,2020/1/15
眉山,陇南市,甘肃省,0.03,2020/1/15
眉山,安阳市,河南省,0.03,2020/1/15
眉山,开封市,河南省,0.03,2020/1/15
眉山,安顺市,贵州省,0.03,2020/1/15
眉山,苏州市,江苏省,0.03,2020/1/15
眉山,益阳市,湖南省,0.03,2020/1/15
眉山,北海市,广西壮族自治区,0.03,2020/1/15
眉山,东莞市,广东省,0.03,2020/1/15
眉山,渭南市,陕西省,0.03,2020/1/15
眉山,玉溪市,云南省,0.03,2020/1/15
眉山,太原市,山西省,0.03,2020/1/15
眉山,拉萨市,西藏自治区,0.03,2020/1/15
眉山,天水市,甘肃省,0.03,2020/1/15
眉山,抚州市,江西省,0.03,2020/1/15
眉山,南京市,江苏省,0.03,2020/1/15
眉山,海口市,海南省,0.03,2020/1/15
眉山,厦门市,福建省,0.03,2020/1/15
眉山,黔西南布依族苗族自治州,贵州省,0.03,2020/1/15
眉山,沈阳市,辽宁省,0.03,2020/1/15
眉山,荆门市,湖北省,0.03,2020/1/15
眉山,陵水黎族自治县,海南省,0.03,2020/1/15
眉山,驻马店市,河南省,0.02,2020/1/15
眉山,乌鲁木齐市,新疆维吾尔自治区,0.02,2020/1/15
眉山,石家庄市,河北省,0.02,2020/1/15
眉山,丽江市,云南省,0.02,2020/1/15
眉山,铜仁市,贵州省,0.02,2020/1/15
眉山,邯郸市,河北省,0.02,2020/1/15
眉山,黄冈市,湖北省,0.02,2020/1/15
眉山,巴音郭楞蒙古自治州,新疆维吾尔自治区,0.02,2020/1/15
眉山,泉州市,福建省,0.02,2020/1/15
眉山,文山壮族苗族自治州,云南省,0.02,2020/1/15
眉山,张家界市,湖南省,0.02,2020/1/15
眉山,常州市,江苏省,0.02,2020/1/15
眉山,临沧市,云南省,0.02,2020/1/15
眉山,盘锦市,辽宁省,0.02,2020/1/15
眉山,南宁市,广西壮族自治区,0.02,2020/1/15
眉山,菏泽市,山东省,0.02,2020/1/15
眉山,邵阳市,湖南省,0.02,2020/1/15
眉山,娄底市,湖南省,0.02,2020/1/15
眉山,银川市,宁夏回族自治区,0.02,2020/1/15
眉山,成都市,四川省,56.29,2020/1/16
眉山,乐山市,四川省,13.77,2020/1/16
眉山,内江市,四川省,4.37,2020/1/16
眉山,重庆市,重庆市,2.46,2020/1/16
眉山,雅安市,四川省,2.29,2020/1/16
眉山,资阳市,四川省,1.85,2020/1/16
眉山,德阳市,四川省,1.64,2020/1/16
眉山,凉山彝族自治州,四川省,1.46,2020/1/16
眉山,绵阳市,四川省,1.37,2020/1/16
眉山,自贡市,四川省,1.18,2020/1/16
眉山,南充市,四川省,1.17,2020/1/16
眉山,宜宾市,四川省,1.11,2020/1/16
眉山,遂宁市,四川省,1.07,2020/1/16
眉山,泸州市,四川省,0.85,2020/1/16
眉山,达州市,四川省,0.61,2020/1/16
眉山,巴中市,四川省,0.45,2020/1/16
眉山,广元市,四川省,0.4,2020/1/16
眉山,广安市,四川省,0.37,2020/1/16
眉山,西安市,陕西省,0.27,2020/1/16
眉山,甘孜藏族自治州,四川省,0.25,2020/1/16
眉山,昭通市,云南省,0.24,2020/1/16
眉山,阿坝藏族羌族自治州,四川省,0.23,2020/1/16
眉山,攀枝花市,四川省,0.22,2020/1/16
眉山,昆明市,云南省,0.19,2020/1/16
眉山,遵义市,贵州省,0.18,2020/1/16
眉山,深圳市,广东省,0.17,2020/1/16
眉山,贵阳市,贵州省,0.16,2020/1/16
眉山,北京市,北京市,0.14,2020/1/16
眉山,上海市,上海市,0.13,2020/1/16
眉山,广州市,广东省,0.11,2020/1/16
眉山,武汉市,湖北省,0.11,2020/1/16
眉山,毕节市,贵州省,0.1,2020/1/16
眉山,杭州市,浙江省,0.08,2020/1/16
眉山,北海市,广西壮族自治区,0.08,2020/1/16
眉山,恩施土家族苗族自治州,湖北省,0.07,2020/1/16
眉山,汉中市,陕西省,0.07,2020/1/16
眉山,郑州市,河南省,0.07,2020/1/16
眉山,乌鲁木齐市,新疆维吾尔自治区,0.06,2020/1/16
眉山,南宁市,广西壮族自治区,0.06,2020/1/16
眉山,曲靖市,云南省,0.05,2020/1/16
眉山,兰州市,甘肃省,0.05,2020/1/16
眉山,长沙市,湖南省,0.05,2020/1/16
眉山,苏州市,江苏省,0.05,2020/1/16
眉山,陇南市,甘肃省,0.05,2020/1/16
眉山,徐州市,江苏省,0.05,2020/1/16
眉山,厦门市,福建省,0.05,2020/1/16
眉山,天津市,天津市,0.05,2020/1/16
眉山,六盘水市,贵州省,0.05,2020/1/16
眉山,三亚市,海南省,0.05,2020/1/16
眉山,驻马店市,河南省,0.05,2020/1/16
眉山,黔南布依族苗族自治州,贵州省,0.05,2020/1/16
眉山,合肥市,安徽省,0.05,2020/1/16
眉山,南京市,江苏省,0.05,2020/1/16
眉山,运城市,山西省,0.04,2020/1/16
眉山,洛阳市,河南省,0.04,2020/1/16
眉山,荆州市,湖北省,0.04,2020/1/16
眉山,楚雄彝族自治州,云南省,0.04,2020/1/16
眉山,安康市,陕西省,0.04,2020/1/16
眉山,福州市,福建省,0.04,2020/1/16
眉山,石家庄市,河北省,0.04,2020/1/16
眉山,南昌市,江西省,0.04,2020/1/16
眉山,南阳市,河南省,0.04,2020/1/16
眉山,黔东南苗族侗族自治州,贵州省,0.04,2020/1/16
眉山,西双版纳傣族自治州,云南省,0.03,2020/1/16
眉山,渭南市,陕西省,0.03,2020/1/16
眉山,台州市,浙江省,0.03,2020/1/16
眉山,黔西南布依族苗族自治州,贵州省,0.03,2020/1/16
眉山,文山壮族苗族自治州,云南省,0.03,2020/1/16
眉山,西宁市,青海省,0.03,2020/1/16
眉山,宜昌市,湖北省,0.03,2020/1/16
眉山,大理白族自治州,云南省,0.03,2020/1/16
眉山,丽江市,云南省,0.03,2020/1/16
眉山,玉溪市,云南省,0.03,2020/1/16
眉山,拉萨市,西藏自治区,0.03,2020/1/16
眉山,宝鸡市,陕西省,0.03,2020/1/16
眉山,百色市,广西壮族自治区,0.03,2020/1/16
眉山,惠州市,广东省,0.03,2020/1/16
眉山,保定市,河北省,0.03,2020/1/16
眉山,襄阳市,湖北省,0.03,2020/1/16
眉山,十堰市,湖北省,0.03,2020/1/16
眉山,南通市,江苏省,0.03,2020/1/16
眉山,湘西土家族苗族自治州,湖南省,0.03,2020/1/16
眉山,衡阳市,湖南省,0.02,2020/1/16
眉山,昌都市,西藏自治区,0.02,2020/1/16
眉山,红河哈尼族彝族自治州,云南省,0.02,2020/1/16
眉山,郴州市,湖南省,0.02,2020/1/16
眉山,安阳市,河南省,0.02,2020/1/16
眉山,莆田市,福建省,0.02,2020/1/16
眉山,宁波市,浙江省,0.02,2020/1/16
眉山,常州市,江苏省,0.02,2020/1/16
眉山,孝感市,湖北省,0.02,2020/1/16
眉山,廊坊市,河北省,0.02,2020/1/16
眉山,开封市,河南省,0.02,2020/1/16
眉山,安顺市,贵州省,0.02,2020/1/16
眉山,海口市,海南省,0.02,2020/1/16
眉山,临汾市,山西省,0.02,2020/1/16
眉山,咸宁市,湖北省,0.02,2020/1/16
眉山,怀化市,湖南省,0.02,2020/1/16
眉山,东莞市,广东省,0.02,2020/1/16
眉山,桂林市,广西壮族自治区,0.02,2020/1/16
眉山,成都市,四川省,54.9,2020/1/17
眉山,乐山市,四川省,14.08,2020/1/17
眉山,内江市,四川省,4.1,2020/1/17
眉山,重庆市,重庆市,2.66,2020/1/17
眉山,雅安市,四川省,2.35,2020/1/17
眉山,资阳市,四川省,2,2020/1/17
眉山,绵阳市,四川省,1.59,2020/1/17
眉山,凉山彝族自治州,四川省,1.54,2020/1/17
眉山,德阳市,四川省,1.53,2020/1/17
眉山,自贡市,四川省,1.31,2020/1/17
眉山,南充市,四川省,1.27,2020/1/17
眉山,宜宾市,四川省,1.17,2020/1/17
眉山,遂宁市,四川省,0.92,2020/1/17
眉山,泸州市,四川省,0.82,2020/1/17
眉山,达州市,四川省,0.55,2020/1/17
眉山,巴中市,四川省,0.47,2020/1/17
眉山,阿坝藏族羌族自治州,四川省,0.38,2020/1/17
眉山,广安市,四川省,0.34,2020/1/17
眉山,广元市,四川省,0.34,2020/1/17
眉山,甘孜藏族自治州,四川省,0.3,2020/1/17
眉山,攀枝花市,四川省,0.26,2020/1/17
眉山,昭通市,云南省,0.25,2020/1/17
眉山,西安市,陕西省,0.24,2020/1/17
眉山,遵义市,贵州省,0.24,2020/1/17
眉山,昆明市,云南省,0.18,2020/1/17
眉山,深圳市,广东省,0.17,2020/1/17
眉山,贵阳市,贵州省,0.17,2020/1/17
眉山,北京市,北京市,0.13,2020/1/17
眉山,厦门市,福建省,0.13,2020/1/17
眉山,上海市,上海市,0.13,2020/1/17
眉山,开封市,河南省,0.09,2020/1/17
眉山,毕节市,贵州省,0.09,2020/1/17
眉山,汉中市,陕西省,0.08,2020/1/17
眉山,楚雄彝族自治州,云南省,0.08,2020/1/17
眉山,广州市,广东省,0.08,2020/1/17
眉山,南宁市,广西壮族自治区,0.08,2020/1/17
眉山,武汉市,湖北省,0.08,2020/1/17
眉山,郑州市,河南省,0.08,2020/1/17
眉山,曲靖市,云南省,0.07,2020/1/17
眉山,石家庄市,河北省,0.07,2020/1/17
眉山,嘉兴市,浙江省,0.07,2020/1/17
眉山,南昌市,江西省,0.07,2020/1/17
眉山,长沙市,湖南省,0.06,2020/1/17
眉山,黔南布依族苗族自治州,贵州省,0.06,2020/1/17
眉山,大理白族自治州,云南省,0.06,2020/1/17
眉山,天津市,天津市,0.06,2020/1/17
眉山,三亚市,海南省,0.05,2020/1/17
眉山,宜昌市,湖北省,0.05,2020/1/17
眉山,咸阳市,陕西省,0.05,2020/1/17
眉山,福州市,福建省,0.04,2020/1/17
眉山,杭州市,浙江省,0.04,2020/1/17
眉山,苏州市,江苏省,0.04,2020/1/17
眉山,驻马店市,河南省,0.04,2020/1/17
眉山,恩施土家族苗族自治州,湖北省,0.04,2020/1/17
眉山,陇南市,甘肃省,0.04,2020/1/17
眉山,兰州市,甘肃省,0.04,2020/1/17
眉山,丽江市,云南省,0.04,2020/1/17
眉山,南阳市,河南省,0.04,2020/1/17
眉山,铜仁市,贵州省,0.04,2020/1/17
眉山,济南市,山东省,0.04,2020/1/17
眉山,宝鸡市,陕西省,0.04,2020/1/17
眉山,东莞市,广东省,0.04,2020/1/17
眉山,百色市,广西壮族自治区,0.04,2020/1/17
眉山,临沂市,山东省,0.04,2020/1/17
眉山,温州市,浙江省,0.04,2020/1/17
眉山,渭南市,陕西省,0.04,2020/1/17
眉山,合肥市,安徽省,0.04,2020/1/17
眉山,北海市,广西壮族自治区,0.03,2020/1/17
眉山,西宁市,青海省,0.03,2020/1/17
眉山,六盘水市,贵州省,0.03,2020/1/17
眉山,黄冈市,湖北省,0.03,2020/1/17
眉山,安康市,陕西省,0.03,2020/1/17
眉山,乌鲁木齐市,新疆维吾尔自治区,0.03,2020/1/17
眉山,运城市,山西省,0.03,2020/1/17
眉山,红河哈尼族彝族自治州,云南省,0.03,2020/1/17
眉山,徐州市,江苏省,0.03,2020/1/17
眉山,怀化市,湖南省,0.03,2020/1/17
眉山,洛阳市,河南省,0.03,2020/1/17
眉山,黔东南苗族侗族自治州,贵州省,0.03,2020/1/17
眉山,菏泽市,山东省,0.03,2020/1/17
眉山,大同市,山西省,0.03,2020/1/17
眉山,常德市,湖南省,0.03,2020/1/17
眉山,太原市,山西省,0.03,2020/1/17
眉山,新乡市,河南省,0.03,2020/1/17
眉山,泉州市,福建省,0.02,2020/1/17
眉山,黔西南布依族苗族自治州,贵州省,0.02,2020/1/17
眉山,商丘市,河南省,0.02,2020/1/17
眉山,无锡市,江苏省,0.02,2020/1/17
眉山,临沧市,云南省,0.02,2020/1/17
眉山,邵阳市,湖南省,0.02,2020/1/17
眉山,定西市,甘肃省,0.02,2020/1/17
眉山,安顺市,贵州省,0.02,2020/1/17
眉山,湘西土家族苗族自治州,湖南省,0.02,2020/1/17
眉山,保山市,云南省,0.02,2020/1/17
眉山,普洱市,云南省,0.02,2020/1/17
眉山,三门峡市,河南省,0.02,2020/1/17
眉山,佛山市,广东省,0.02,2020/1/17
眉山,咸宁市,湖北省,0.02,2020/1/17
眉山,文山壮族苗族自治州,云南省,0.02,2020/1/17
眉山,安阳市,河南省,0.02,2020/1/17
眉山,成都市,四川省,54.11,2020/1/18
眉山,乐山市,四川省,14.52,2020/1/18
眉山,内江市,四川省,4.19,2020/1/18
眉山,重庆市,重庆市,2.76,2020/1/18
眉山,雅安市,四川省,2.38,2020/1/18
眉山,资阳市,四川省,2.02,2020/1/18
眉山,德阳市,四川省,1.68,2020/1/18
眉山,绵阳市,四川省,1.61,2020/1/18
眉山,凉山彝族自治州,四川省,1.54,2020/1/18
眉山,南充市,四川省,1.31,2020/1/18
眉山,自贡市,四川省,1.19,2020/1/18
眉山,宜宾市,四川省,1.08,2020/1/18
眉山,遂宁市,四川省,1.04,2020/1/18
眉山,泸州市,四川省,0.91,2020/1/18
眉山,达州市,四川省,0.69,2020/1/18
眉山,巴中市,四川省,0.46,2020/1/18
眉山,广安市,四川省,0.39,2020/1/18
眉山,广元市,四川省,0.36,2020/1/18
眉山,阿坝藏族羌族自治州,四川省,0.34,2020/1/18
眉山,甘孜藏族自治州,四川省,0.34,2020/1/18
眉山,西安市,陕西省,0.28,2020/1/18
眉山,攀枝花市,四川省,0.26,2020/1/18
眉山,昭通市,云南省,0.24,2020/1/18
眉山,遵义市,贵州省,0.21,2020/1/18
眉山,昆明市,云南省,0.2,2020/1/18
眉山,北京市,北京市,0.18,2020/1/18
眉山,深圳市,广东省,0.14,2020/1/18
眉山,毕节市,贵州省,0.13,2020/1/18
眉山,贵阳市,贵州省,0.12,2020/1/18
眉山,上海市,上海市,0.09,2020/1/18
眉山,郑州市,河南省,0.09,2020/1/18
眉山,汉中市,陕西省,0.08,2020/1/18
眉山,广州市,广东省,0.08,2020/1/18
眉山,安康市,陕西省,0.08,2020/1/18
眉山,黔南布依族苗族自治州,贵州省,0.08,2020/1/18
眉山,武汉市,湖北省,0.07,2020/1/18
眉山,安庆市,安徽省,0.07,2020/1/18
眉山,三亚市,海南省,0.07,2020/1/18
眉山,楚雄彝族自治州,云南省,0.06,2020/1/18
眉山,福州市,福建省,0.06,2020/1/18
眉山,徐州市,江苏省,0.05,2020/1/18
眉山,南阳市,河南省,0.05,2020/1/18
眉山,长沙市,湖南省,0.05,2020/1/18
眉山,东莞市,广东省,0.05,2020/1/18
眉山,邵阳市,湖南省,0.05,2020/1/18
眉山,陇南市,甘肃省,0.04,2020/1/18
眉山,渭南市,陕西省,0.04,2020/1/18
眉山,开封市,河南省,0.04,2020/1/18
眉山,陵水黎族自治县,海南省,0.04,2020/1/18
眉山,南京市,江苏省,0.04,2020/1/18
眉山,恩施土家族苗族自治州,湖北省,0.04,2020/1/18
眉山,兰州市,甘肃省,0.04,2020/1/18
眉山,西宁市,青海省,0.04,2020/1/18
眉山,桂林市,广西壮族自治区,0.04,2020/1/18
眉山,九江市,江西省,0.04,2020/1/18
眉山,曲靖市,云南省,0.04,2020/1/18
眉山,宜昌市,湖北省,0.04,2020/1/18
眉山,岳阳市,湖南省,0.04,2020/1/18
眉山,天津市,天津市,0.04,2020/1/18
眉山,红河哈尼族彝族自治州,云南省,0.04,2020/1/18
眉山,黔西南布依族苗族自治州,贵州省,0.04,2020/1/18
眉山,常德市,湖南省,0.04,2020/1/18
眉山,丽江市,云南省,0.04,2020/1/18
眉山,铜仁市,贵州省,0.04,2020/1/18
眉山,南宁市,广西壮族自治区,0.04,2020/1/18
眉山,玉溪市,云南省,0.04,2020/1/18
眉山,南通市,江苏省,0.04,2020/1/18
眉山,荆州市,湖北省,0.04,2020/1/18
眉山,安阳市,河南省,0.03,2020/1/18
眉山,温州市,浙江省,0.03,2020/1/18
眉山,黔东南苗族侗族自治州,贵州省,0.03,2020/1/18
眉山,衡阳市,湖南省,0.03,2020/1/18
眉山,北海市,广西壮族自治区,0.03,2020/1/18
眉山,柳州市,广西壮族自治区,0.03,2020/1/18
眉山,大理白族自治州,云南省,0.03,2020/1/18
眉山,宁波市,浙江省,0.03,2020/1/18
眉山,临沧市,云南省,0.03,2020/1/18
眉山,合肥市,安徽省,0.03,2020/1/18
眉山,咸阳市,陕西省,0.03,2020/1/18
眉山,乌鲁木齐市,新疆维吾尔自治区,0.03,2020/1/18
眉山,咸宁市,湖北省,0.03,2020/1/18
眉山,平顶山市,河南省,0.03,2020/1/18
眉山,聊城市,山东省,0.03,2020/1/18
眉山,南昌市,江西省,0.03,2020/1/18
眉山,洛阳市,河南省,0.03,2020/1/18
眉山,拉萨市,西藏自治区,0.03,2020/1/18
眉山,安顺市,贵州省,0.03,2020/1/18
眉山,百色市,广西壮族自治区,0.02,2020/1/18
眉山,运城市,山西省,0.02,2020/1/18
眉山,佛山市,广东省,0.02,2020/1/18
眉山,杭州市,浙江省,0.02,2020/1/18
眉山,上饶市,江西省,0.02,2020/1/18
眉山,信阳市,河南省,0.02,2020/1/18
眉山,吉安市,江西省,0.02,2020/1/18
眉山,济南市,山东省,0.02,2020/1/18
眉山,衡水市,河北省,0.02,2020/1/18
眉山,台州市,浙江省,0.02,2020/1/18
眉山,盐城市,江苏省,0.02,2020/1/18
眉山,文昌市,海南省,0.02,2020/1/18
眉山,惠州市,广东省,0.02,2020/1/18
眉山,成都市,四川省,52.45,2020/1/19
眉山,乐山市,四川省,14.63,2020/1/19
眉山,内江市,四川省,4.34,2020/1/19
眉山,重庆市,重庆市,2.75,2020/1/19
眉山,雅安市,四川省,2.28,2020/1/19
眉山,资阳市,四川省,2.27,2020/1/19
眉山,绵阳市,四川省,1.79,2020/1/19
眉山,凉山彝族自治州,四川省,1.58,2020/1/19
眉山,自贡市,四川省,1.55,2020/1/19
眉山,德阳市,四川省,1.45,2020/1/19
眉山,南充市,四川省,1.38,2020/1/19
眉山,宜宾市,四川省,1.27,2020/1/19
眉山,遂宁市,四川省,1.15,2020/1/19
眉山,泸州市,四川省,0.95,2020/1/19
眉山,达州市,四川省,0.65,2020/1/19
眉山,广元市,四川省,0.45,2020/1/19
眉山,广安市,四川省,0.45,2020/1/19
眉山,巴中市,四川省,0.45,2020/1/19
眉山,阿坝藏族羌族自治州,四川省,0.37,2020/1/19
眉山,西安市,陕西省,0.34,2020/1/19
眉山,昭通市,云南省,0.29,2020/1/19
眉山,甘孜藏族自治州,四川省,0.27,2020/1/19
眉山,遵义市,贵州省,0.21,2020/1/19
眉山,攀枝花市,四川省,0.2,2020/1/19
眉山,昆明市,云南省,0.19,2020/1/19
眉山,深圳市,广东省,0.16,2020/1/19
眉山,贵阳市,贵州省,0.16,2020/1/19
眉山,北京市,北京市,0.14,2020/1/19
眉山,汉中市,陕西省,0.13,2020/1/19
眉山,上海市,上海市,0.11,2020/1/19
眉山,郑州市,河南省,0.11,2020/1/19
眉山,毕节市,贵州省,0.11,2020/1/19
眉山,曲靖市,云南省,0.11,2020/1/19
眉山,广州市,广东省,0.1,2020/1/19
眉山,黔南布依族苗族自治州,贵州省,0.08,2020/1/19
眉山,恩施土家族苗族自治州,湖北省,0.08,2020/1/19
眉山,北海市,广西壮族自治区,0.07,2020/1/19
眉山,陇南市,甘肃省,0.07,2020/1/19
眉山,大理白族自治州,云南省,0.07,2020/1/19
眉山,宜昌市,湖北省,0.07,2020/1/19
眉山,南阳市,河南省,0.07,2020/1/19
眉山,南京市,江苏省,0.07,2020/1/19
眉山,武汉市,湖北省,0.07,2020/1/19
眉山,天津市,天津市,0.06,2020/1/19
眉山,菏泽市,山东省,0.06,2020/1/19
眉山,丽江市,云南省,0.05,2020/1/19
眉山,南昌市,江西省,0.05,2020/1/19
眉山,怀化市,湖南省,0.05,2020/1/19
眉山,渭南市,陕西省,0.05,2020/1/19
眉山,兰州市,甘肃省,0.04,2020/1/19
眉山,青岛市,山东省,0.04,2020/1/19
眉山,阜阳市,安徽省,0.04,2020/1/19
眉山,铜仁市,贵州省,0.04,2020/1/19
眉山,南通市,江苏省,0.04,2020/1/19
